id_evento,id_videojuego,nombre,descripcion,fecha_inicio,fecha_fin,tipo,activo
1440,1430,Evento To,Turn green quite build.,2025-05-05,2025-05-21,Promoción,False
1441,7675,Evento Card,Do picture break glass time sure nearly provide.,2025-05-17,2025-06-07,Promoción,True
1442,10636,Evento Hold,Question event race head approach simple factor mission.,2025-05-18,2025-03-02,Promoción,True
1443,12969,Evento Other,Out kind interest mission myself.,2025-06-15,2025-06-13,Promoción,False
1444,8369,Evento Land,Fill poor local western sort these.,2025-06-29,2025-03-26,Promoción,False
1445,14940,Evento Control,Member we watch after truth.,2025-05-28,2025-04-27,Promoción,False
1446,12952,Evento Plant,Skill character ask should.,2025-02-10,2025-01-09,Promoción,True
1447,3140,Evento Nor,Far skin end message outside.,2025-05-30,2025-01-05,Promoción,False
1448,3500,Evento Hospital,Loss quality of professional.,2025-02-28,2025-04-08,Promoción,True
1449,13270,Evento Factor,Huge reality white professor result alone.,2025-02-04,2025-02-04,Torneo,True
1450,11280,Evento Wall,Point kid direction conference.,2025-05-13,2025-02-13,Torneo,False
1451,345,Evento Green,Respond nor rather put born.,2025-04-23,2025-01-19,Torneo,False
1452,3192,Evento House,Response since bit though sit people project.,2025-06-08,2025-03-01,Torneo,True
1453,9251,Evento Must,Piece energy relationship soldier.,2025-03-17,2025-02-21,Torneo,False
1454,4194,Evento Purpose,Production along health Democrat.,2025-01-11,2025-05-20,Torneo,False
1455,2500,Evento Several,Become population result thought subject.,2025-01-31,2025-04-29,Promoción,True
1456,8478,Evento Democrat,Teach it actually common value guess good however.,2025-01-30,2025-03-15,Torneo,False
1457,2454,Evento Picture,You baby of sing direction more just.,2025-04-28,2025-01-06,Torneo,False
1458,8847,Evento Star,Minute free much child material.,2025-03-12,2025-03-12,Torneo,True
1459,13548,Evento Politics,Leg offer year.,2025-06-02,2025-03-28,Torneo,True
1460,12839,Evento Support,Easy foot rise event Mr see upon.,2025-02-11,2025-04-09,Promoción,False
1461,5316,Evento Itself,Cup fight quality beat offer hospital.,2025-01-21,2025-01-31,Torneo,False
1462,1462,Evento Bad,Organization law course personal.,2025-01-21,2025-03-18,Promoción,True
1463,9052,Evento Everything,Forget police impact.,2025-03-04,2025-06-07,Torneo,True
1464,5432,Evento Technology,Image commercial join general boy.,2025-05-03,2025-03-31,Promoción,True
1465,2626,Evento Employee,Door type small experience speech.,2025-05-27,2025-05-28,Promoción,True
1466,10854,Evento Concern,Prove law audience think.,2025-02-27,2025-06-28,Torneo,False
1467,8018,Evento Experience,Whether third even report baby.,2025-06-02,2025-01-13,Torneo,True
1468,7834,Evento High,Couple order story though myself investment south hold.,2025-01-25,2025-05-06,Torneo,True
1469,6217,Evento Build,Green everybody economy tree.,2025-02-11,2025-04-02,Promoción,True
1470,5157,Evento Thank,Difference policy PM along customer pay admit.,2025-01-02,2025-02-08,Promoción,True
1471,4667,Evento Cold,Start important country strategy.,2025-04-12,2025-06-30,Torneo,True
1472,4227,Evento Born,Cell recognize learn clear choice standard rule.,2025-02-20,2025-01-19,Torneo,False
1473,6256,Evento Plan,Artist attack hear contain red usually check financial.,2025-06-08,2025-05-22,Promoción,False
1474,2794,Evento Final,Per city stage social role.,2025-01-12,2025-01-13,Torneo,True
1475,10285,Evento Us,Human fear rate any within pressure.,2025-03-03,2025-06-12,Torneo,False
1476,8031,Evento Indeed,Reach challenge sea art recently Congress.,2025-03-04,2025-02-08,Promoción,True
1477,11912,Evento Hand,Picture yeah particularly hotel follow stay hour.,2025-02-24,2025-01-30,Promoción,False
1478,5984,Evento Join,Box bank develop time perform rest when.,2025-01-29,2025-02-17,Promoción,True
1479,4051,Evento Close,Perform number whatever shoulder run kitchen.,2025-06-22,2025-06-23,Promoción,True
1480,10927,Evento Perform,Plan deal none break bill his management.,2025-04-07,2025-04-18,Promoción,True
1481,14333,Evento About,Foreign leg more conference happen star read.,2025-04-25,2025-04-12,Promoción,False
1482,9321,Evento Entire,Dinner see scientist discover by apply order.,2025-05-12,2025-02-22,Promoción,False
1483,5157,Evento Memory,Very today green magazine place.,2025-03-30,2025-03-13,Promoción,True
1484,12730,Evento Discover,Form official star late PM.,2025-04-07,2025-01-10,Promoción,True
1485,4472,Evento Young,Guy himself country reduce religious summer agency.,2025-02-24,2025-05-26,Torneo,True
1486,8131,Evento Low,Be total different table total later.,2025-04-16,2025-03-11,Torneo,False
1487,11148,Evento Change,Whom sense service news.,2025-01-17,2025-02-19,Promoción,False
1488,11456,Evento Probably,Human write account music evening this dark.,2025-04-14,2025-04-23,Torneo,False
1489,8933,Evento Behind,Piece require above able when someone.,2025-01-31,2025-05-31,Torneo,False
1490,13458,Evento Clear,Above notice itself capital.,2025-02-26,2025-01-29,Promoción,True
1491,10977,Evento Every,Area far body board action student.,2025-05-15,2025-01-10,Promoción,False
1492,11036,Evento Human,Thus before inside also nation.,2025-05-04,2025-06-02,Torneo,False
1493,14515,Evento Not,Power tend buy brother.,2025-01-19,2025-04-24,Torneo,False
1494,12176,Evento Analysis,Professor pass reflect use.,2025-03-02,2025-05-02,Torneo,False
1495,1969,Evento Cold,Usually big sell draw land she.,2025-06-12,2025-06-05,Torneo,True
1496,6049,Evento Represent,Get as support.,2025-04-12,2025-05-09,Promoción,False
1497,2665,Evento Fund,Crime open American national they whether industry.,2025-02-18,2025-03-04,Torneo,True
1498,2440,Evento Five,Again certain government religious world land might serve.,2025-01-03,2025-02-25,Promoción,True
1499,5722,Evento Whom,Culture not without dinner.,2025-02-10,2025-05-15,Torneo,False
1500,11131,Evento Order,World two can six day hard want relationship.,2025-03-13,2025-03-07,Torneo,False
1501,10101,Evento Modern,Must member health lawyer.,2025-03-16,2025-01-06,Torneo,True
1502,2974,Evento Letter,Exist project occur both better.,2025-03-24,2025-01-25,Promoción,False
1503,4578,Evento Paper,Foot skill consumer thousand plan man believe.,2025-06-06,2025-03-16,Promoción,False
1504,12078,Evento What,Try anyone key financial happen increase purpose.,2025-04-29,2025-03-06,Promoción,False
1505,3564,Evento Tv,Vote far shoulder career what.,2025-06-09,2025-06-07,Promoción,False
1506,14427,Evento Talk,Blue industry cut individual class commercial.,2025-02-14,2025-01-27,Promoción,True
1507,9224,Evento Common,Food call history crime assume another.,2025-03-12,2025-01-30,Promoción,False
1508,5086,Evento Agency,National when themselves money difficult year team.,2025-04-04,2025-04-10,Promoción,False
1509,11626,Evento Pattern,Exist cause goal mouth.,2025-02-26,2025-04-23,Promoción,True
1510,8210,Evento Anything,Work fight bar white.,2025-03-17,2025-04-19,Torneo,True
1511,10785,Evento Local,Fly go tend mouth maintain room.,2025-05-29,2025-04-15,Torneo,False
1512,14293,Evento Ball,Newspaper fast young down.,2025-05-22,2025-03-28,Promoción,True
1513,5434,Evento Hour,One new cut stock court.,2025-03-24,2025-01-14,Torneo,True
1514,1087,Evento Sure,Student use both life politics fear management wife.,2025-04-30,2025-03-09,Torneo,False
1515,7340,Evento Always,Word behind seat ahead money benefit few author.,2025-01-20,2025-04-11,Promoción,False
1516,6640,Evento Real,Check special everybody base hair great.,2025-06-06,2025-03-25,Torneo,False
1517,211,Evento Father,Break Republican your.,2025-05-30,2025-01-26,Torneo,False
1518,12933,Evento Heart,Respond including perhaps rule price us.,2025-05-30,2025-03-24,Torneo,False
1519,3216,Evento Tough,Material contain include feeling yes less way.,2025-03-16,2025-01-22,Torneo,True
1520,6688,Evento Prepare,Buy believe management former remember admit marriage.,2025-02-04,2025-01-02,Torneo,True
1521,7662,Evento Population,Leader former foreign child.,2025-06-24,2025-03-07,Promoción,False
1522,14007,Evento Voice,Fly discussion when choose though.,2025-03-23,2025-02-25,Torneo,False
1523,8630,Evento Follow,Rather former everyone chance public.,2025-05-23,2025-05-06,Promoción,True
1524,12132,Evento Ever,Laugh education change wide.,2025-03-17,2025-05-09,Promoción,True
1525,11241,Evento Exactly,Season money interesting.,2025-05-03,2025-05-28,Promoción,False
1526,4240,Evento Too,Indicate effect few yes deal involve while.,2025-03-31,2025-03-03,Torneo,False
1527,14200,Evento Sound,Study ok view.,2025-01-02,2025-04-21,Torneo,False
1528,12877,Evento Color,Eye surface range watch against.,2025-06-01,2025-05-20,Torneo,True
1529,5846,Evento Chair,Poor customer risk in without many.,2025-02-07,2025-06-15,Torneo,False
1530,1655,Evento Beautiful,Your young drive on.,2025-05-05,2025-05-02,Torneo,True
1531,14414,Evento Treat,Look bed lead opportunity himself role goal little.,2025-06-15,2025-01-28,Torneo,True
1532,8406,Evento Exactly,Eight general number take parent party.,2025-01-21,2025-03-12,Promoción,True
1533,8471,Evento Present,Plan affect base mean.,2025-04-11,2025-04-13,Torneo,False
1534,11569,Evento Involve,Sit general probably suddenly ago.,2025-03-14,2025-02-02,Torneo,False
1535,9411,Evento Ability,Good clear guess benefit me simply.,2025-06-05,2025-03-22,Torneo,False
1536,290,Evento Listen,Represent benefit certainly officer every each trip.,2025-05-13,2025-02-08,Promoción,True
1537,4877,Evento Best,Assume same process same oil simple.,2025-05-07,2025-02-16,Torneo,True
1538,14245,Evento Federal,Safe case bank born visit ever.,2025-04-29,2025-04-02,Torneo,True
1539,1709,Evento Information,Of cell hit hit possible trial.,2025-01-01,2025-03-14,Promoción,False
1540,2830,Evento Part,Range school though center together indicate.,2025-03-06,2025-06-20,Promoción,False
1541,2041,Evento Just,Red easy event whose dinner color beyond.,2025-03-12,2025-01-01,Promoción,False
1542,12948,Evento Real,Keep dark court third early.,2025-06-06,2025-03-15,Promoción,True
1543,913,Evento Two,Leader theory quickly discuss.,2025-04-15,2025-02-24,Torneo,True
1544,3805,Evento More,But them street else cover imagine whether.,2025-02-23,2025-03-06,Torneo,False
1545,7764,Evento Drop,Camera myself budget.,2025-01-03,2025-02-05,Promoción,True
1546,7356,Evento Situation,Ask information family ball within.,2025-02-01,2025-03-30,Promoción,False
1547,6572,Evento Return,Range under road between its sign.,2025-02-28,2025-04-12,Torneo,True
1548,4243,Evento Policy,Month she mission voice see.,2025-01-09,2025-06-07,Promoción,True
1549,6081,Evento Life,Citizen onto same product quickly training street would.,2025-06-12,2025-01-29,Promoción,False
1550,3926,Evento Better,Discuss dark trip instead allow.,2025-04-06,2025-05-13,Torneo,True
1551,52,Evento Book,Sell mother generation feel.,2025-04-26,2025-03-28,Promoción,True
1552,10176,Evento Road,Whose open glass hold begin force.,2025-04-07,2025-04-29,Torneo,True
1553,7546,Evento Maybe,Reflect reveal together significant.,2025-05-29,2025-03-01,Promoción,False
1554,7475,Evento Another,By deep reach room half idea.,2025-01-07,2025-06-04,Promoción,True
1555,8664,Evento Here,Yet we purpose past.,2025-01-18,2025-04-04,Promoción,True
1556,5635,Evento Rise,Whose summer parent offer weight family until civil.,2025-02-09,2025-01-15,Torneo,False
1557,3474,Evento Serve,Whether miss already center type.,2025-02-09,2025-04-19,Torneo,True
1558,8912,Evento Investment,Human close probably better fast card.,2025-05-09,2025-04-15,Promoción,True
1559,5479,Evento Finally,Yourself pretty another air art economy.,2025-05-08,2025-02-13,Torneo,True
1560,11391,Evento Wind,Like share performance tell.,2025-01-14,2025-03-28,Promoción,False
1561,9789,Evento Eight,Next word health.,2025-06-24,2025-03-01,Torneo,True
1562,8272,Evento Five,Admit for stuff.,2025-05-05,2025-04-13,Torneo,False
1563,2400,Evento Catch,Treat travel probably mind car staff.,2025-04-04,2025-06-12,Torneo,False
1564,8504,Evento Operation,Happen grow sit car human.,2025-02-13,2025-06-11,Promoción,True
1565,6934,Evento Open,Media suddenly today perhaps.,2025-01-08,2025-03-05,Torneo,True
1566,13174,Evento Ability,Actually image heavy factor network wonder accept.,2025-01-02,2025-04-03,Promoción,True
1567,6670,Evento With,System spend treatment according.,2025-06-13,2025-02-09,Torneo,True
1568,13670,Evento Stage,Land why room present simple.,2025-04-15,2025-02-27,Torneo,False
1569,12636,Evento Pay,Blood sit mention get stuff.,2025-02-18,2025-04-20,Torneo,False
1570,6947,Evento Factor,This little much free.,2025-06-20,2025-02-13,Promoción,False
1571,9060,Evento Reason,Teacher paper test guess type.,2025-03-21,2025-05-26,Promoción,True
1572,5622,Evento Not,Much white evidence food describe always prepare finish.,2025-04-20,2025-06-04,Torneo,False
1573,724,Evento Tax,Guy role brother off language.,2025-05-04,2025-01-10,Promoción,True
1574,7319,Evento Bed,Hair bill offer difficult each.,2025-05-15,2025-03-11,Promoción,True
1575,9446,Evento Ball,Here raise scene address likely large million.,2025-02-07,2025-04-01,Torneo,False
1576,12273,Evento Among,East technology left ask.,2025-02-19,2025-04-12,Promoción,True
1577,2632,Evento Account,Speech race grow born church happy.,2025-05-29,2025-02-22,Torneo,True
1578,5330,Evento We,Player power commercial friend reveal positive forward.,2025-06-29,2025-01-24,Torneo,True
1579,14996,Evento Bad,Talk long simply measure too third.,2025-02-15,2025-02-05,Promoción,False
1580,1327,Evento Detail,Ready upon fly positive responsibility manager military.,2025-05-28,2025-02-10,Torneo,True
1581,1210,Evento Sport,Some realize yes technology.,2025-01-30,2025-02-23,Promoción,False
1582,3639,Evento Air,Official successful responsibility particularly should argue large.,2025-01-14,2025-04-20,Promoción,True
1583,1831,Evento Early,Relationship community new century cold.,2025-03-02,2025-01-02,Promoción,False
1584,14625,Evento Fall,New be shoulder family audience likely.,2025-04-10,2025-04-09,Torneo,False
1585,14446,Evento Detail,Factor then reality decision step discuss.,2025-03-29,2025-02-01,Promoción,True
1586,1796,Evento Item,Five general design pick land network.,2025-04-12,2025-01-07,Promoción,True
1587,6694,Evento Wear,Particular together into quite quite generation.,2025-02-21,2025-06-20,Promoción,False
1588,9094,Evento Spend,Interview offer position improve break consumer.,2025-05-26,2025-03-22,Torneo,True
1589,8881,Evento Often,Likely ahead attention finally education result teacher.,2025-02-13,2025-05-24,Promoción,False
1590,11511,Evento Little,Congress science probably for foot.,2025-04-11,2025-02-15,Promoción,False
1591,2817,Evento Edge,Simple yes finally ahead option.,2025-06-26,2025-01-30,Promoción,False
1592,6007,Evento Late,Bill can beat many back outside.,2025-01-05,2025-05-22,Promoción,True
1593,4204,Evento Admit,Art behind particularly seat media design.,2025-01-21,2025-05-17,Promoción,True
1594,6898,Evento Mission,Dog wind page particular will.,2025-01-15,2025-06-04,Torneo,True
1595,9072,Evento Movie,Small bring establish month.,2025-04-16,2025-06-05,Promoción,True
1596,6716,Evento Actually,Test third church over job.,2025-04-22,2025-01-21,Promoción,False
1597,304,Evento Young,Per here feel town class.,2025-03-27,2025-05-15,Promoción,False
1598,473,Evento Any,Center police south whom.,2025-05-24,2025-05-11,Promoción,True
1599,4927,Evento History,Figure already way statement compare.,2025-05-29,2025-02-12,Promoción,True
1600,8488,Evento Responsibility,State scientist page specific cell.,2025-01-22,2025-02-23,Promoción,True
1601,1490,Evento Compare,Consumer your college recognize market under the.,2025-05-19,2025-02-23,Promoción,False
1602,11477,Evento Concern,Certainly nor business yes lay.,2025-01-10,2025-03-31,Torneo,True
1603,9205,Evento His,Course building huge start.,2025-04-28,2025-02-05,Torneo,True
1604,9864,Evento Way,Face describe fear tree.,2025-06-24,2025-05-30,Promoción,True
1605,9303,Evento Indeed,Hotel than mission property they home tax.,2025-03-12,2025-02-14,Promoción,True
1606,12139,Evento Fact,Government police push gas.,2025-05-05,2025-05-26,Torneo,False
1607,13825,Evento Bad,Off sort fish budget able.,2025-06-21,2025-02-20,Promoción,True
1608,7699,Evento Generation,Play answer idea evening.,2025-03-27,2025-06-26,Promoción,False
1609,1028,Evento Successful,Develop cause degree ground mention other save edge.,2025-01-13,2025-05-01,Promoción,True
1610,1992,Evento Him,Material father deep research quite.,2025-04-13,2025-05-11,Promoción,False
1611,10729,Evento Yes,Board within provide ten soon they.,2025-01-19,2025-05-15,Torneo,False
1612,8267,Evento My,Clear why theory machine federal practice same nation.,2025-04-05,2025-03-21,Torneo,True
1613,12572,Evento Card,Dinner front relationship recent country carry.,2025-04-04,2025-01-17,Torneo,True
1614,6178,Evento Campaign,Little pull money company employee edge kind.,2025-02-18,2025-02-07,Torneo,True
1615,1676,Evento Choice,As truth open store animal walk.,2025-05-12,2025-03-21,Promoción,False
1616,7891,Evento Feel,Plan include teacher by.,2025-04-30,2025-03-22,Promoción,False
1617,12469,Evento Tell,Trial girl production body.,2025-06-03,2025-01-20,Promoción,False
1618,963,Evento Quite,Author reach sense ago population might campaign rest.,2025-05-18,2025-05-29,Torneo,False
1619,12793,Evento Whole,Choice much section play end charge large skill.,2025-04-26,2025-05-26,Promoción,False
1620,13249,Evento Include,Threat build course up.,2025-03-17,2025-04-05,Promoción,False
1621,8697,Evento Every,Other hundred condition none which.,2025-06-10,2025-06-13,Torneo,False
1622,3645,Evento Step,Deep rule next start explain late than.,2025-03-08,2025-01-08,Promoción,False
1623,8925,Evento Consumer,Send key star state hotel short.,2025-01-21,2025-06-06,Promoción,False
1624,9139,Evento Consumer,Most two poor consider road win.,2025-01-18,2025-03-23,Torneo,False
1625,5170,Evento Could,National door dog look.,2025-01-12,2025-03-16,Promoción,True
1626,13568,Evento Address,Dark institution task small.,2025-05-18,2025-02-14,Torneo,False
1627,8502,Evento Also,Late ready often factor onto build.,2025-01-15,2025-04-25,Promoción,True
1628,13542,Evento Commercial,Tree up bed better break operation.,2025-03-23,2025-03-10,Torneo,True
1629,10141,Evento Song,Woman arm prepare likely whole.,2025-05-24,2025-01-17,Promoción,True
1630,5687,Evento Degree,Continue sister pick best ever.,2025-03-09,2025-04-28,Promoción,True
1631,5058,Evento Customer,Either both everything yeah perhaps recognize.,2025-01-28,2025-04-27,Torneo,True
1632,14970,Evento Nation,Help peace off front.,2025-06-09,2025-02-02,Torneo,False
1633,9392,Evento Main,Hold instead past commercial bank.,2025-05-16,2025-04-13,Promoción,False
1634,7147,Evento Once,Player tree turn then idea.,2025-05-16,2025-01-13,Promoción,False
1635,9588,Evento School,Service true likely our.,2025-03-09,2025-03-29,Promoción,False
1636,2042,Evento Exist,Continue sort understand.,2025-04-28,2025-01-12,Torneo,False
1637,565,Evento Need,Agreement member include can technology after believe.,2025-04-22,2025-05-02,Promoción,False
1638,13452,Evento Sister,Western few lawyer action.,2025-06-04,2025-06-28,Promoción,True
1639,9722,Evento Relate,Leg country take.,2025-04-20,2025-03-29,Torneo,False
1640,5147,Evento Such,Forget owner believe.,2025-06-06,2025-06-09,Torneo,False
1641,9488,Evento During,Center six maintain six Mr at.,2025-01-16,2025-01-01,Torneo,False
1642,11787,Evento Market,Go go certainly idea structure garden turn we.,2025-02-08,2025-04-07,Promoción,False
1643,11844,Evento Still,Happy particularly spring brother music.,2025-02-21,2025-01-06,Torneo,False
1644,3317,Evento Some,Production she issue kitchen physical remember.,2025-05-31,2025-05-18,Torneo,False
1645,6686,Evento Hot,Individual play experience impact cost evening various.,2025-01-27,2025-06-30,Promoción,True
1646,13511,Evento Half,Report base war reach.,2025-03-13,2025-03-29,Promoción,True
1647,13529,Evento Election,Officer environmental leave specific responsibility fire.,2025-03-30,2025-03-13,Torneo,True
1648,11802,Evento Office,Single parent coach smile institution material.,2025-02-06,2025-05-30,Torneo,True
1649,9851,Evento Term,Long street protect total beautiful.,2025-01-18,2025-03-19,Torneo,False
1650,14095,Evento Present,Near trade industry approach develop owner.,2025-01-28,2025-05-05,Torneo,True
1651,83,Evento Major,Recognize environment whole discover.,2025-04-06,2025-02-07,Promoción,True
1652,2370,Evento Consumer,Draw amount knowledge air.,2025-05-01,2025-03-30,Torneo,True
1653,4399,Evento Pull,Agreement message audience doctor price option type.,2025-02-24,2025-05-26,Promoción,False
1654,9437,Evento Now,Southern exist available his common fall.,2025-02-04,2025-03-06,Torneo,True
1655,5173,Evento Result,Anything too price study either newspaper.,2025-06-10,2025-02-18,Torneo,True
1656,10844,Evento Important,Factor look forget participant group finally.,2025-04-19,2025-03-23,Torneo,True
1657,11488,Evento Focus,Head part hear reflect couple.,2025-01-05,2025-05-22,Torneo,True
1658,3679,Evento Hand,Fall industry later response hotel.,2025-03-12,2025-01-28,Promoción,False
1659,13370,Evento International,Short compare worker after sense question.,2025-01-20,2025-05-22,Torneo,True
1660,9206,Evento Tonight,Benefit international nor difficult risk.,2025-04-18,2025-05-30,Promoción,True
1661,11989,Evento Create,Data deep share on left during.,2025-01-17,2025-01-20,Torneo,False
1662,5043,Evento Central,Travel accept sense happy continue understand case.,2025-01-21,2025-04-01,Torneo,True
1663,14229,Evento Thank,Laugh or report fall center.,2025-03-24,2025-04-03,Promoción,False
1664,6257,Evento Own,Social once enough lose official.,2025-01-09,2025-06-12,Promoción,True
1665,11765,Evento Paper,Analysis early really system investment themselves authority.,2025-06-24,2025-04-07,Torneo,True
1666,11784,Evento Good,Evening four toward possible.,2025-01-10,2025-06-28,Promoción,False
1667,2680,Evento Card,Stop job past they administration.,2025-05-21,2025-05-01,Promoción,True
1668,10083,Evento Maintain,Its per rate international next table.,2025-05-19,2025-05-22,Promoción,False
1669,4799,Evento First,Foreign attack service deal rule culture purpose.,2025-04-19,2025-04-30,Promoción,False
1670,12463,Evento Across,Gun owner run decade style find produce debate.,2025-02-10,2025-04-28,Torneo,True
1671,4677,Evento Force,Forget have take great production.,2025-03-17,2025-06-22,Torneo,False
1672,3676,Evento Who,Ask three keep single religious moment good.,2025-02-12,2025-03-23,Torneo,True
1673,14401,Evento Child,Key may customer.,2025-05-22,2025-05-14,Torneo,False
1674,8609,Evento Political,Suddenly college concern maintain experience opportunity.,2025-04-10,2025-05-16,Promoción,True
1675,2923,Evento Expect,Focus medical sea little method deep.,2025-05-23,2025-02-02,Promoción,True
1676,1500,Evento Information,Place owner catch article hour administration.,2025-01-20,2025-06-20,Torneo,True
1677,10147,Evento Indicate,Fall garden old.,2025-01-29,2025-06-28,Torneo,False
1678,4796,Evento Yard,Maintain have not accept.,2025-01-07,2025-03-07,Promoción,True
1679,7293,Evento Manage,Difficult today action another anyone including mean note.,2025-06-05,2025-05-25,Torneo,True
1680,3093,Evento Son,Method can offer according loss reflect player.,2025-02-12,2025-06-23,Torneo,False
1681,12933,Evento Board,Early president current buy.,2025-05-11,2025-05-13,Torneo,True
1682,13136,Evento But,Down plan plant maybe growth hard.,2025-05-23,2025-04-13,Promoción,True
1683,11050,Evento Style,Local push fire economic president night fund.,2025-04-25,2025-05-05,Torneo,True
1684,11876,Evento She,Finally school activity level.,2025-06-23,2025-05-28,Torneo,False
1685,14823,Evento Toward,College western court effort watch every fill.,2025-04-12,2025-02-26,Torneo,True
1686,7731,Evento Strategy,Base never half.,2025-05-29,2025-05-02,Torneo,True
1687,13446,Evento Science,Young whom one suddenly citizen decide south break.,2025-06-05,2025-05-11,Promoción,False
1688,7200,Evento Energy,Water score almost senior cold television bring smile.,2025-06-25,2025-03-23,Promoción,True
1689,5527,Evento Executive,Case whole report ahead hospital project audience.,2025-04-20,2025-03-12,Torneo,False
1690,8025,Evento Article,Court exactly eye truth throw exactly.,2025-02-20,2025-01-26,Torneo,True
1691,3553,Evento Safe,Establish nothing fact condition result day race.,2025-02-25,2025-02-19,Promoción,False
1692,2290,Evento Ten,Can personal message experience attorney cup wonder finish.,2025-03-27,2025-04-03,Torneo,False
1693,13847,Evento Leave,Discussion commercial my.,2025-03-22,2025-03-23,Promoción,False
1694,5666,Evento Remember,Civil shoulder base listen suffer indeed.,2025-05-31,2025-03-20,Promoción,True
1695,9246,Evento Out,Name will thank since foreign such.,2025-02-10,2025-06-23,Torneo,False
1696,2682,Evento Ten,Meeting toward charge adult clear beyond.,2025-04-20,2025-02-26,Promoción,True
1697,14795,Evento Toward,Third factor strategy last.,2025-05-25,2025-06-05,Torneo,True
1698,13878,Evento Civil,Same stop generation explain decade.,2025-02-24,2025-04-25,Torneo,True
1699,13148,Evento Image,Pattern floor alone plan forward true majority daughter.,2025-05-25,2025-03-03,Torneo,True
1700,7345,Evento Teacher,Forget consumer suggest outside.,2025-04-06,2025-04-15,Promoción,False
1701,1179,Evento Media,Surface water much positive.,2025-02-16,2025-03-15,Torneo,True
1702,6919,Evento Low,Worker policy political good pattern effort crime.,2025-06-28,2025-03-18,Promoción,False
1703,1107,Evento Food,Real they experience final treatment interest business.,2025-05-15,2025-05-07,Promoción,False
1704,1065,Evento Person,Share somebody under ready yard.,2025-02-16,2025-03-24,Torneo,True
1705,6611,Evento Old,Week close pay consider less hour risk.,2025-01-07,2025-03-16,Torneo,False
1706,8450,Evento Continue,Though area another many hear final.,2025-02-19,2025-04-03,Torneo,False
1707,7124,Evento Mean,Under study indicate garden skin less final.,2025-06-09,2025-04-19,Promoción,True
1708,9312,Evento Account,Room school minute meeting sound.,2025-03-20,2025-06-07,Promoción,True
1709,1399,Evento Democrat,Two effort fine key bad.,2025-06-24,2025-04-11,Promoción,False
1710,10505,Evento Doctor,Modern ago food southern response.,2025-04-12,2025-04-03,Promoción,False
1711,4032,Evento Establish,Start story daughter morning green bit friend.,2025-02-01,2025-03-05,Promoción,True
1712,11244,Evento Also,Level deep keep.,2025-05-10,2025-01-26,Torneo,False
1713,14065,Evento Detail,Something indicate country natural interesting table.,2025-04-03,2025-06-18,Torneo,True
1714,8138,Evento Live,South room light fund ago main box.,2025-04-07,2025-05-26,Promoción,True
1715,4255,Evento Against,Result growth rock city.,2025-01-03,2025-02-20,Promoción,True
1716,2403,Evento Today,Table blood finish sea face population idea.,2025-01-25,2025-03-11,Torneo,True
1717,2001,Evento Public,Rate even just skin industry age start center.,2025-03-15,2025-04-02,Torneo,True
1718,1936,Evento Hot,Project wear understand throughout.,2025-01-17,2025-03-04,Torneo,True
1719,10227,Evento Avoid,As rule these true wonder watch student.,2025-06-29,2025-06-15,Torneo,False
1720,9831,Evento Weight,Important ready church young suggest.,2025-05-07,2025-04-29,Torneo,False
1721,11175,Evento Employee,Create nothing street bring office.,2025-06-22,2025-06-11,Torneo,False
1722,5343,Evento Tax,Nor interesting in force central.,2025-01-11,2025-01-05,Torneo,True
1723,13735,Evento Doctor,This understand specific item add.,2025-03-18,2025-05-31,Torneo,True
1724,589,Evento Hit,Over during theory debate condition.,2025-03-09,2025-06-04,Torneo,True
1725,10554,Evento However,Open way yes none establish accept my.,2025-02-22,2025-02-18,Torneo,True
1726,5878,Evento Risk,Without continue office air wonder difference teach from.,2025-04-08,2025-06-03,Torneo,True
1727,4064,Evento Subject,Turn may us.,2025-06-05,2025-01-20,Torneo,True
1728,931,Evento Without,Speech view consider gun.,2025-05-28,2025-01-30,Promoción,False
1729,6119,Evento Significant,Choose beat pay prevent.,2025-05-30,2025-04-13,Torneo,True
1730,13856,Evento Six,Suddenly course including forget listen program new.,2025-01-12,2025-03-27,Promoción,False
1731,5371,Evento Approach,Again travel represent process.,2025-04-16,2025-05-23,Promoción,True
1732,4918,Evento Brother,Per last wonder.,2025-05-01,2025-03-13,Torneo,True
1733,1969,Evento Region,Growth always as lose resource condition.,2025-05-13,2025-02-14,Torneo,True
1734,9949,Evento Nation,Range kind free represent go million.,2025-06-10,2025-05-01,Torneo,True
1735,5274,Evento Thank,Early during Congress party become reason almost page.,2025-03-09,2025-04-20,Torneo,True
1736,2275,Evento Safe,Individual author interest fight foot notice.,2025-05-20,2025-03-17,Promoción,True
1737,3673,Evento Range,Key girl particularly material.,2025-01-07,2025-04-19,Promoción,True
1738,12312,Evento Card,Affect no agency but would adult.,2025-05-10,2025-02-28,Promoción,False
1739,7430,Evento Theory,These pull happy section nice them yes mouth.,2025-01-26,2025-01-06,Promoción,True
1740,5936,Evento Good,Perhaps look opportunity staff brother.,2025-06-22,2025-01-06,Promoción,False
1741,2975,Evento Population,Hope start well kind thus anything deep war.,2025-05-29,2025-04-12,Promoción,True
1742,1771,Evento Physical,Different exist always share.,2025-02-03,2025-02-05,Torneo,False
1743,14039,Evento The,Director decision recently there.,2025-03-01,2025-03-01,Torneo,True
1744,6583,Evento Fast,Hospital catch stand evidence.,2025-03-17,2025-03-12,Promoción,False
