objeto_id,id_videojuego,usuario_id,nombre,descripcion,a_la_venta
492,36,802,Objeto Approach,Someone budget cup investment recent.,False
493,1032,198,Objeto Forget,Event his benefit relate understand.,True
494,1114,1813,Objeto Into,Only head dark wish.,True
495,333,675,Objeto House,Machine pressure require happy should.,False
496,1185,1188,Objeto Challenge,Central heavy successful dinner identify reflect.,True
497,893,930,Objeto Soldier,Sign water light similar for forget.,True
498,1371,331,Objeto Cell,Change social at letter read decide wear.,False
499,82,1720,Objeto Thus,Week social teacher figure find ball.,True
500,1324,1099,Objeto Along,Environment rest answer full.,True
501,1038,334,Objeto Could,Wrong decide collection close late.,False
502,757,166,Objeto Else,Side many huge pretty assume method.,False
503,1226,1355,Objeto Himself,Prevent personal popular debate.,True
504,971,1380,Objeto Piece,Decision stuff measure heavy attack certain social.,True
505,1170,1327,Objeto Issue,Enter difficult smile picture always marriage.,True
506,1108,1106,Objeto Number,Raise another others.,False
507,1480,1906,Objeto Arrive,Feel appear movement right eat.,True
508,1077,1694,Objeto Possible,Try program subject group note.,False
509,1037,1078,Objeto Establish,Behind research difference.,False
510,1158,1134,Objeto About,Determine baby this seek official.,False
511,245,1704,Objeto Light,Fast site next administration whose phone brother.,True
512,722,971,Objeto Day,Good few fly brother defense become happy.,True
513,835,911,Objeto Outside,Follow art lead ago.,True
514,1441,1507,Objeto Article,Letter majority prevent.,True
515,366,1328,Objeto Best,Although get share among.,False
516,341,1047,Objeto Place,Mouth daughter think series individual chair.,False
517,337,1416,Objeto Fast,Hot hundred issue pick year resource mother.,False
518,131,566,Objeto Thing,Month note heart boy doctor kitchen.,True
519,299,1370,Objeto Threat,Year prepare production month similar.,True
520,1456,934,Objeto Dream,Amount measure physical unit mouth.,True
521,1019,1388,Objeto A,Recognize these evidence everybody agent animal draw lot.,True
522,83,1502,Objeto Plan,Once ground bill so style trip various free.,True
523,1340,70,Objeto Argue,Administration design capital top leave instead wife.,False
524,82,1134,Objeto Baby,Into heavy how name idea money.,True
525,746,1148,Objeto Seem,Painting production weight newspaper seem than.,True
526,1399,1713,Objeto Even,Dog involve arrive street deep.,False
527,1061,429,Objeto As,Feel employee cause word.,True
528,723,579,Objeto Really,Each food give magazine let perhaps truth.,True
529,485,347,Objeto Eye,Again nice issue full office Mrs apply agency.,True
530,845,728,Objeto Factor,Too bank interesting marriage memory remember.,False
531,634,1700,Objeto In,Sister thank sometimes.,False
532,302,1605,Objeto Forward,Price response shake market.,True
533,1333,1484,Objeto Believe,Only choice yeah your.,True
534,1094,1261,Objeto Guy,Finish land your analysis.,True
535,866,762,Objeto None,Teach fast decision with.,False
536,1405,114,Objeto Positive,Education order month total themselves.,False
537,600,815,Objeto Land,Discussion assume her.,True
538,386,923,Objeto Allow,Movement wall drive.,True
539,216,1418,Objeto Second,Friend miss thing recent official candidate.,True
540,1290,1133,Objeto Also,Speak really usually method daughter.,False
541,1013,1197,Objeto Life,Stuff build deep seven while.,False
542,914,1857,Objeto Price,Trial by ahead day.,False
543,145,1389,Objeto Avoid,Value tree deep each.,True
544,1169,1564,Objeto Me,Continue five face large base open.,False
545,781,1517,Objeto Herself,Lose actually investment recently again newspaper nor husband.,False
546,556,1363,Objeto Area,Born police suffer any.,False
547,282,833,Objeto Letter,Course candidate focus order main financial might.,False
548,805,1401,Objeto Develop,Road hear stuff skill no.,False
549,503,1360,Objeto Early,There my believe clear action field energy.,False
550,404,1447,Objeto Rich,Task value stage method hope.,True
551,337,1762,Objeto Goal,Remain benefit beyond room kitchen.,True
552,735,1794,Objeto Country,Girl form ask.,False
553,1129,311,Objeto Save,Employee serious machine relationship book idea even.,True
554,1095,1307,Objeto Care,Possible rate sign beyond foot him newspaper almost.,False
555,387,31,Objeto Figure,Fight nor bar throughout spring brother staff.,True
556,199,1890,Objeto From,Police head fast agreement bad throughout modern.,True
557,247,123,Objeto Discuss,Admit table various force easy.,False
558,538,1221,Objeto None,Include lot across.,True
559,288,1556,Objeto On,Treat not miss character popular subject.,True
560,1220,1868,Objeto Our,Out task really past.,True
561,731,961,Objeto Leader,Among western every stuff policy war then.,False
562,722,925,Objeto Part,Bring very first piece religious plan.,False
563,287,1350,Objeto Everything,Over against reduce over.,False
564,481,762,Objeto Million,Direction memory onto however others though.,True
565,1313,1763,Objeto Company,Road three large.,False
566,443,353,Objeto Standard,Fast include such sell maybe energy.,False
567,202,1430,Objeto Dog,School series fight born.,True
568,1235,1641,Objeto Democrat,Wind least morning treatment skill.,True
569,209,586,Objeto Imagine,Something fly decade study board.,False
570,1138,715,Objeto Maintain,Military customer be identify draw avoid.,True
571,835,194,Objeto Team,Director cause left leave worker law.,True
572,1128,1942,Objeto Board,He tell hit.,False
573,552,426,Objeto Floor,Organization ever act matter seek miss decision agreement.,False
574,1255,1520,Objeto Ever,Those hair old.,True
575,1162,895,Objeto My,Out structure author security.,True
576,229,916,Objeto Success,Cup specific even.,False
577,1284,1565,Objeto Bit,Great force hour believe those away.,True
578,862,190,Objeto Church,Recent total article bring school what practice.,False
579,1228,602,Objeto Clearly,Out base role court occur body.,True
580,339,681,Objeto Window,Same again entire class world act police.,False
581,560,1180,Objeto Easy,Space industry beat benefit western experience huge.,False
582,405,1239,Objeto Culture,President race else walk teacher anyone.,False
583,1165,404,Objeto Voice,Paper half standard part.,False
584,146,151,Objeto College,Option expect very shoulder remain when.,False
585,502,1541,Objeto Father,Send foreign enter star budget phone close skill.,False
586,712,511,Objeto Leg,Cost scene government.,True
587,1251,667,Objeto Bring,Management ten want pull professional whether.,False
588,282,687,Objeto Mr,No fall quickly surface meeting.,True
589,1014,285,Objeto Field,Value help region knowledge again minute mother government.,False
590,438,1308,Objeto Authority,Business beyond traditional sister with.,True
591,437,776,Objeto Loss,Stand own out course reflect.,False
592,300,968,Objeto Story,Which everyone war scene wish where.,False
593,1433,22,Objeto Day,Somebody simple house why.,True
594,422,1856,Objeto Group,Beautiful program Congress that recognize base.,True
595,499,1577,Objeto Accept,Central cut drug piece approach.,False
596,1357,476,Objeto Have,Opportunity present them improve full.,True
597,1311,909,Objeto Box,Join official dark Mr property tend manager.,False
598,971,1025,Objeto Religious,Police resource might various thus finish detail place.,False
599,489,1817,Objeto Myself,Expert fish stage.,False
600,485,1781,Objeto Increase,Part couple reach compare include center message.,False
601,169,325,Objeto Prove,Discussion oil yourself structure difficult laugh professional.,True
602,795,701,Objeto Such,Surface school improve letter movement year.,True
603,17,1971,Objeto National,Weight anything simply bar score.,True
604,287,1995,Objeto Language,Purpose establish modern thousand whatever.,False
605,592,862,Objeto Agent,To president record again.,True
606,1049,919,Objeto General,Read site character upon.,True
607,187,1721,Objeto Way,Remain show account on.,True
608,237,733,Objeto Door,Movie pattern laugh.,True
609,1159,1286,Objeto South,Former visit economy apply air professional military affect.,False
610,722,400,Objeto Growth,Large type include require.,True
611,799,348,Objeto Away,Wonder well particular meeting.,False
612,935,1420,Objeto Statement,Situation last surface positive card question better.,True
613,856,1286,Objeto Morning,Pass sea help fight senior difference listen send.,False
614,174,1230,Objeto Four,Thousand those past set Congress already.,False
615,261,265,Objeto Civil,Bed voice wait last maybe another.,True
616,790,91,Objeto Determine,Size with maintain ok rock first between bit.,False
617,634,1191,Objeto Until,Low century subject notice letter understand important hope.,True
618,826,646,Objeto Step,Enter bit bring finally imagine.,True
619,592,375,Objeto Plan,Happy both activity response ahead major.,True
620,1044,31,Objeto Well,Position school wall real former attention contain.,False
621,599,1167,Objeto Early,Budget return easy fly.,False
622,986,46,Objeto Spend,Step crime decide teach common tell indeed.,True
623,1026,1861,Objeto Together,Now figure half power.,False
624,1117,1278,Objeto Check,Quality fly standard red surface.,True
625,575,1003,Objeto Art,Compare Republican just item religious relate avoid.,False
626,350,1760,Objeto Exactly,Us report look inside.,True
627,27,1021,Objeto Seem,Away scientist art whom pay.,True
628,704,1351,Objeto Tonight,Little them participant card culture.,False
629,318,242,Objeto Heart,Answer national director fact.,True
630,366,1680,Objeto Consumer,Detail agency environmental young both.,False
631,284,1846,Objeto Without,Even black outside enough will far last.,True
632,840,1836,Objeto Dog,Wall class wish writer treat.,False
633,508,1313,Objeto Themselves,International exactly sea wide card help key.,True
634,745,376,Objeto Collection,Already five company much laugh house tough oil.,True
635,1299,127,Objeto Up,Art across five enjoy good produce.,True
636,1228,296,Objeto Surface,If somebody Congress their artist modern.,False
637,472,1120,Objeto Owner,Put quality away idea act recognize term home.,True
638,516,1909,Objeto Performance,I tell training we.,True
639,12,5,Objeto Face,Environmental bed pressure strong whether between leave.,False
640,220,1166,Objeto Hour,Treatment process law must price eight current their.,False
641,418,421,Objeto Hour,Say operation within name.,True
642,1124,45,Objeto Health,Decide around behavior white likely home.,False
643,1304,1455,Objeto Knowledge,Campaign much all machine.,True
644,666,1175,Objeto Morning,Song body free word.,False
645,191,1630,Objeto Order,Save year quite reduce by economy hand me.,True
646,667,1688,Objeto Dog,Teach whether car.,True
647,519,564,Objeto Eat,Remember amount film owner listen along.,False
648,1453,953,Objeto Lose,Experience or network spring performance authority.,True
649,1154,1117,Objeto Boy,Evening case what on here late condition.,False
650,755,719,Objeto Effect,Organization trouble fire.,True
651,99,1567,Objeto Amount,Floor require relationship kind stock.,False
652,1410,1478,Objeto Region,Attack south wear quickly.,True
653,257,601,Objeto Effect,Idea pressure decade agree item.,False
654,23,1610,Objeto None,Food already prove education church work.,False
655,1111,157,Objeto Serious,Throughout part thing fast cut across in film.,True
656,484,1012,Objeto Because,Marriage form side many.,True
657,98,1262,Objeto Water,My case nature name face.,False
658,390,644,Objeto Great,Crime wide bank cut five.,False
659,1000,771,Objeto Before,Appear type special growth Republican begin.,True
660,919,1995,Objeto Right,Hotel enter shake rock smile.,True
661,1147,1751,Objeto Thus,Statement arm material cut where whatever kid necessary.,True
662,62,1110,Objeto Production,Adult half election current.,False
663,1289,53,Objeto Good,Recently turn as story.,False
664,197,735,Objeto Spend,Woman son might simply three along.,True
665,1395,260,Objeto Can,Health less keep sing amount.,True
666,423,75,Objeto Cultural,Certain born wall poor hold.,True
667,144,1149,Objeto Model,End little know player my follow.,False
668,1187,1377,Objeto Page,Stage product growth edge religious.,False
669,936,1655,Objeto Person,Us full to middle establish fund.,True
670,665,1039,Objeto There,Loss possible suddenly risk vote tell each charge.,True
671,1305,1168,Objeto Consumer,Establish already nature TV ten traditional gun.,True
672,901,1807,Objeto Lead,Authority be important have.,False
673,1079,418,Objeto Take,Health alone hospital either seat soldier.,True
674,11,1730,Objeto Check,End source item.,True
675,490,1944,Objeto Point,Note style share leader.,False
676,41,1614,Objeto Place,Hundred continue because measure.,True
677,68,1452,Objeto Source,Surface about add market pay area probably.,True
678,595,1475,Objeto Beyond,Identify each sort event appear.,False
679,479,118,Objeto Thank,Voice stand economic meet trial record scientist.,False
680,689,1599,Objeto Movement,Order sign remain less close really public.,False
681,1163,1270,Objeto Past,One life themselves condition save family.,True
682,1047,1486,Objeto Least,Former product teacher author beat what theory owner.,False
683,645,556,Objeto Trouble,Project career campaign look with expect old.,False
684,295,1203,Objeto Trade,Possible recently send part also scientist decision finish.,True
685,34,900,Objeto Quality,Talk yes figure bag former young.,True
686,674,1503,Objeto Government,Rise probably pay take boy.,True
687,1363,423,Objeto Happen,Some citizen night professor good because north.,True
688,376,1236,Objeto Human,Hospital especially phone read accept boy contain owner.,True
689,1127,240,Objeto Account,Change ever analysis want fear strategy ok.,False
690,583,283,Objeto Power,Kid idea race everybody environment option already.,False
691,1447,520,Objeto Treatment,These develop plan there ground order.,True
692,708,779,Objeto Use,Information article week month study administration.,False
693,644,316,Objeto Or,Century space weight enjoy.,True
694,1025,1879,Objeto Hear,Suddenly though artist write force begin buy.,True
695,867,1468,Objeto And,Student door stage trip become discover understand.,True
696,501,182,Objeto Address,Do buy network home model into.,True
697,969,1037,Objeto Relationship,Outside less try chair late pressure.,False
698,187,374,Objeto Later,Here camera receive federal deal soldier scene.,True
699,312,637,Objeto Thought,Condition population sure grow walk despite decide.,False
700,496,379,Objeto Environment,Control sense hit main industry tell picture by.,False
701,1070,105,Objeto Easy,Realize report you enter get.,True
702,1111,894,Objeto Somebody,Stop step page.,False
703,64,1412,Objeto Cause,Fish wrong beautiful magazine language exist.,True
704,1364,1414,Objeto Watch,Edge social class article coach.,True
705,458,108,Objeto Specific,Will mean theory call.,True
706,739,443,Objeto Lead,Outside goal our stock here.,True
707,1416,966,Objeto Since,Argue family hand happen point yes a.,True
708,1147,1410,Objeto Marriage,Study meet learn may magazine although leave late.,True
709,528,1496,Objeto Deal,Spring positive city hour study how material store.,True
710,683,622,Objeto Which,Agent here near college.,True
711,901,13,Objeto Group,Anything television attorney blue.,True
712,1163,1187,Objeto Brother,Sure any article condition method floor allow.,False
713,917,1755,Objeto Rather,Throw myself exist.,False
714,770,849,Objeto Act,Certainly last various guess yet fast keep.,False
715,515,1955,Objeto Tell,True see effect guess discover anything.,True
716,213,37,Objeto Force,Some adult read remember half.,False
717,989,1283,Objeto About,Born however glass family.,False
718,377,1300,Objeto Western,Arrive simply miss want.,True
719,199,130,Objeto Draw,Difference nation project foreign kid soldier.,True
720,524,876,Objeto Protect,Exactly sea later receive enter respond.,True
721,231,1028,Objeto Hair,Travel little article them.,False
722,575,1131,Objeto Radio,Century crime open explain hot.,False
723,451,1743,Objeto Type,Choice administration local thank.,True
724,1370,1803,Objeto Animal,Decade technology nearly factor every.,True
725,1365,1865,Objeto Actually,Win miss figure full raise.,True
726,1276,1426,Objeto Stay,Model artist sense fall.,True
727,327,224,Objeto Five,Sell away I force side claim.,True
728,1315,1326,Objeto Leg,Assume power start popular cost both.,False
729,1066,960,Objeto Popular,Both interesting why fight always.,False
730,22,1772,Objeto Maybe,Along huge base trip item.,True
731,472,1755,Objeto Point,Outside customer Democrat.,True
732,989,1690,Objeto Research,Thousand provide animal.,False
733,1265,1156,Objeto Under,Old just more usually coach who.,False
734,513,481,Objeto Under,Ask white believe again cost today wide they.,True
735,1323,1553,Objeto Most,Strong production need control land budget.,False
736,774,1799,Objeto Candidate,People hot analysis box.,True
737,1293,692,Objeto Wide,Training season fear method.,True
738,506,160,Objeto Daughter,Admit whom finally usually easy.,True
739,751,1958,Objeto Face,Sit pattern address grow special argue change there.,False
740,280,1919,Objeto Just,Woman similar bring work medical law.,True
741,240,165,Objeto Quite,Probably toward a sister clear.,False
742,110,677,Objeto Fall,Center money author mind including.,True
743,1000,191,Objeto Open,Current heavy federal bit modern.,False
744,1137,221,Objeto Cup,Book attorney behavior scientist bar hold police.,True
745,205,721,Objeto Bag,Worker chair develop fast health middle.,False
746,1302,1835,Objeto Know,Child board develop oil toward anyone room.,False
747,1367,622,Objeto Camera,Significant different your everybody little dark sport.,False
748,1418,1644,Objeto Form,Bring join traditional view.,True
749,85,837,Objeto Development,Morning organization sing music necessary.,False
750,230,672,Objeto Trade,Kitchen sound really team cause peace.,False
751,823,409,Objeto Skin,Indicate fast blue best fill real idea.,True
752,359,722,Objeto Sport,Almost quality garden heart.,True
753,1136,1234,Objeto Bank,Teach impact represent theory.,True
754,648,129,Objeto Help,Place school nature party.,False
755,1498,1418,Objeto Her,Future somebody current.,True
756,811,1319,Objeto Space,Suddenly interview early pick happy even suddenly difference.,True
757,1127,1553,Objeto Protect,Life light later.,True
758,1001,446,Objeto Career,Let piece down before.,False
759,587,20,Objeto Reality,Policy dark move contain record common may work.,False
760,780,66,Objeto Education,President usually such.,True
761,776,1238,Objeto Ahead,Site father look rate majority one fire.,True
762,483,1741,Objeto Protect,Else because level him citizen white someone.,False
763,1082,1698,Objeto Protect,Eight cell report degree leave.,False
764,950,587,Objeto Lot,Or example leave capital central front spend.,True
765,432,1326,Objeto Less,Until down save morning doctor.,False
766,247,929,Objeto Like,Police whatever forget sing imagine under Republican.,False
767,343,916,Objeto Our,Sort admit receive cut still garden.,False
768,136,649,Objeto Range,Other mean other fire win interesting.,False
769,1085,1568,Objeto Recognize,Alone conference ground cup lay once.,True
770,1150,1998,Objeto Her,Can with still.,True
771,576,1465,Objeto Throughout,Without important gun president include.,True
772,186,978,Objeto Second,Face test bill month store people.,True
773,84,621,Objeto Then,Detail area event seem score identify.,True
774,1480,1452,Objeto Partner,Improve long pattern accept remember sound.,True
775,769,600,Objeto Half,Firm others employee cut.,False
776,244,1146,Objeto Plan,Continue act alone state over.,False
777,361,644,Objeto Question,Situation budget condition now.,True
778,195,38,Objeto Free,Wall represent general example sense.,False
779,439,1243,Objeto Close,Almost prepare run standard story everybody policy.,False
780,838,496,Objeto Street,Care news bill candidate culture scientist major surface.,True
781,1349,1523,Objeto Certain,Law each force little meeting point local.,True
782,484,999,Objeto System,Interesting year later station.,False
783,676,1065,Objeto Act,Least red name reveal class shoulder its.,True
784,1290,665,Objeto Newspaper,Another candidate news director here health.,True
785,986,116,Objeto Adult,Appear either recent class treat.,False
786,1463,1661,Objeto Condition,Watch without sense benefit environmental break project.,True
787,1308,1595,Objeto Every,Hospital probably discuss present Mr nothing.,True
788,679,1840,Objeto Truth,Information sometimes either.,True
789,1014,1368,Objeto During,Entire finish tell knowledge nothing film amount.,False
790,1033,1060,Objeto Notice,Can pull among government.,False
791,1441,35,Objeto Many,Artist truth technology for deep usually pressure.,True
792,1136,173,Objeto Example,Doctor so name base.,False
793,36,1078,Objeto Describe,Change every pick stay.,False
794,52,30,Objeto Common,Now minute me ball.,True
795,88,1772,Objeto Who,Carry job box success.,False
796,52,1832,Objeto About,Then above worry.,False
797,1010,1250,Objeto Environmental,Main born game across serious board.,False
798,531,1276,Objeto Will,Still choice need piece stay box fire last.,True
799,993,1529,Objeto Rock,Style value put section explain teach.,False
800,891,1078,Objeto Alone,Management positive night bill.,False
801,1016,832,Objeto Foreign,Student interesting town month.,False
802,1028,1837,Objeto Capital,Term free himself fish bad.,True
803,639,1900,Objeto Yard,Among her way development describe least wife.,False
804,731,732,Objeto Thus,Outside best door campaign election let.,True
805,1346,1166,Objeto General,Less future according this.,False
806,462,1921,Objeto Sit,Such knowledge region sister.,True
807,241,1183,Objeto Nation,Represent once pay buy book western name born.,True
808,706,311,Objeto Alone,Theory live report ten.,False
809,1097,1500,Objeto Memory,Program news town thing next everyone.,False
810,795,1471,Objeto Her,Level send tend step class compare.,False
811,918,996,Objeto Class,Hear wonder sport director scientist just.,True
812,1296,1036,Objeto Only,Nearly him page little.,True
813,1286,864,Objeto Soldier,Claim factor outside.,True
814,1198,1091,Objeto Degree,Catch make operation approach set let language.,False
815,628,684,Objeto Company,Watch item clearly majority.,False
816,115,102,Objeto Congress,Report into message rock.,False
817,308,569,Objeto Degree,Employee nature forget paper.,False
818,689,419,Objeto Minute,Maybe own face attack.,True
819,1176,1170,Objeto Model,Various meeting accept.,True
820,27,1885,Objeto Phone,Understand group simple describe process special mention.,False
821,1112,296,Objeto Score,Set argue special animal push weight determine.,False
822,853,1466,Objeto Clear,Car than season western.,True
823,318,818,Objeto Religious,Detail project Democrat different.,False
824,1449,11,Objeto Per,Around do who walk.,True
825,859,1803,Objeto Yet,Also firm machine miss feeling blood.,True
826,1036,1539,Objeto Name,Group history develop official student.,True
827,497,1477,Objeto Responsibility,Dark way significant through network lose.,False
828,1490,1002,Objeto Matter,Imagine have movie past including.,True
829,1124,1971,Objeto Foot,Imagine alone yard.,True
830,1097,542,Objeto Even,Far administration them company value drug home.,False
831,1007,667,Objeto Bank,Foot major strong set improve possible know.,False
832,884,1398,Objeto Color,Arm main concern magazine anyone such.,False
833,257,1414,Objeto Bank,Themselves himself hard seat national.,False
834,671,679,Objeto Natural,Change common order how.,True
835,1023,1503,Objeto Onto,Thus side environment little treatment oil.,True
836,297,607,Objeto There,Minute quite be think record.,False
837,818,351,Objeto Reflect,Together when performance race.,True
838,418,860,Objeto Magazine,Soldier building attention day.,False
839,1482,1591,Objeto Ten,Send lose important usually today sort.,True
840,1253,77,Objeto Dream,Voice remember leave ten music.,True
841,1135,1226,Objeto Husband,Reduce meeting read collection interest health news.,True
842,1436,16,Objeto Market,Member indicate their early player film able outside.,False
843,1114,893,Objeto Necessary,End foreign until threat.,True
844,915,1719,Objeto Water,Enjoy campaign increase beyond.,True
845,58,862,Objeto Let,Deep green ball white.,True
846,897,757,Objeto Attack,Scene compare soon throughout help figure.,False
847,942,1380,Objeto Society,Church rest some.,False
848,867,1269,Objeto Oil,Audience weight box region behavior job half.,True
849,1485,1622,Objeto Right,But toward energy yeah wide.,True
850,651,963,Objeto Join,Anything building field later room create up heavy.,True
851,833,1565,Objeto Share,Role book health on beat society idea.,False
852,251,251,Objeto Common,Only clearly foot civil want.,True
853,247,34,Objeto Film,Marriage also high usually move yard.,True
854,313,216,Objeto Ever,Artist operation keep current not standard possible practice.,True
855,496,238,Objeto Number,Difference instead mean.,True
856,179,1905,Objeto Song,Student none chair east senior.,True
857,177,391,Objeto Others,Mrs fear fast red hot.,False
858,1267,1639,Objeto Cold,Close discuss similar send well later statement.,False
859,1184,359,Objeto Bad,Such option surface mean her simple environmental.,False
860,383,405,Objeto Watch,Animal including understand study teach peace worry.,True
861,1433,680,Objeto Reveal,Child arm color day figure office.,True
862,947,727,Objeto Hold,Small administration any.,True
863,973,936,Objeto If,Thus eat relationship best per.,False
864,71,1080,Objeto Four,Available medical report out.,True
865,145,435,Objeto Man,Who figure ground yet raise.,False
866,324,235,Objeto Rate,Eat call top his market blood place.,False
867,1044,52,Objeto Question,Owner least again case walk reveal he.,True
868,230,1929,Objeto Chance,Father ability life ground your sure production husband.,True
869,190,812,Objeto Wrong,Head certainly wrong investment full.,True
870,289,761,Objeto Usually,Sense close any stay future blue anything.,False
871,503,77,Objeto Into,Marriage local floor certainly series option.,True
872,662,1674,Objeto About,Personal class mission sell.,True
873,424,1799,Objeto Measure,Crime tell instead radio ground throw dinner.,False
874,1191,1638,Objeto Respond,And beat rock particularly way.,False
875,1276,1422,Objeto Able,Daughter really wrong.,False
876,1439,1792,Objeto Reason,Account travel everybody rather offer month citizen meeting.,True
877,459,244,Objeto Fight,These couple store success interest.,True
878,603,1276,Objeto Bed,Safe once approach five garden subject.,False
879,736,760,Objeto Visit,Job real together allow dark agency low.,False
880,476,745,Objeto Impact,Throughout me major itself painting range between.,False
881,769,1577,Objeto Have,Billion Mrs every act bed whatever then.,True
882,1488,310,Objeto Politics,Yeah story among act draw.,False
883,1320,1423,Objeto Check,Per he because about reach eye person.,False
884,743,961,Objeto Various,Manage eight certainly first.,False
885,185,1120,Objeto And,Outside important partner model age.,True
886,1282,1943,Objeto Wall,Serious look else letter when far economic.,False
887,367,1099,Objeto Show,Detail woman food manager.,True
888,734,858,Objeto Environment,Religious some six program morning up about.,False
889,277,1468,Objeto Place,Outside kitchen act the surface wide like order.,True
890,1447,43,Objeto Fire,Appear color oil outside seem as.,False
891,1301,271,Objeto Personal,Development collection especially speech several.,False
892,492,1060,Objeto Board,Treatment million performance theory able.,False
893,316,99,Objeto Statement,Military keep think wish suffer.,False
894,976,103,Objeto Short,Low site home former detail democratic any.,False
895,298,1099,Objeto Perhaps,Vote their move throughout cut yet away.,False
896,243,110,Objeto Those,Success property want simple short.,True
897,158,1399,Objeto Wait,Pattern total party provide beautiful alone wife.,True
898,272,1170,Objeto While,Threat region who conference quite a free father.,False
899,569,1939,Objeto Generation,Job direction color right.,False
900,1354,300,Objeto Account,Player look be use.,False
901,679,1883,Objeto Move,Year hope about include.,False
902,434,561,Objeto Congress,Service down now reason wall future.,False
903,188,75,Objeto Yard,Pressure describe others whether.,False
904,1040,1113,Objeto Democrat,Born country loss she room.,False
905,941,1170,Objeto Week,Another development specific.,True
906,1217,153,Objeto Assume,Mr yet get three help.,False
907,250,1352,Objeto Walk,Provide herself wonder compare citizen bad trade.,False
908,954,1665,Objeto Some,Debate school Mrs television suffer.,True
909,1249,1591,Objeto Win,Wrong city among choice ahead force it.,False
910,1137,747,Objeto Watch,Stock make police popular.,False
911,1170,1349,Objeto Law,World get because away top.,False
912,88,251,Objeto Message,Somebody build total office difference where card.,False
913,257,1058,Objeto Herself,About around morning treatment.,True
914,120,158,Objeto Street,Choice under remain key.,True
915,470,1112,Objeto Street,You movie series rate.,False
916,997,1043,Objeto Woman,Fight son have everybody body.,True
917,725,203,Objeto Above,Rich charge day serve chair structure medical.,False
918,410,922,Objeto Career,Race these nature memory collection administration main.,True
919,185,248,Objeto City,Group age ago owner.,False
920,1369,300,Objeto Very,Do reduce modern none question international.,False
921,605,1539,Objeto Choose,Upon represent prepare per herself.,True
922,925,272,Objeto Tell,Care music yes market.,False
923,1045,269,Objeto Off,Leave offer explain hospital.,True
924,151,86,Objeto Effect,Choice modern tax north admit boy without.,True
925,634,572,Objeto Son,Him early black century admit.,False
926,482,932,Objeto Benefit,View strong majority sell hear sound.,True
927,748,1506,Objeto Middle,Response relate which in.,False
928,439,873,Objeto Behind,Protect your voice lay degree board result.,True
929,149,1199,Objeto Investment,Risk certain suffer street create plant.,True
930,1307,872,Objeto Thus,Since individual enjoy still however science end.,False
931,424,599,Objeto Service,Best resource strategy woman camera.,True
932,324,563,Objeto Customer,Kind fast close sell.,False
933,219,295,Objeto Despite,Specific yeah program us.,False
934,1394,1765,Objeto Star,Professional space care various.,False
935,230,1970,Objeto Reduce,Large writer almost social.,True
936,744,775,Objeto Effect,Site clear bring nor best.,True
937,381,817,Objeto Quickly,Blue child cold enough value.,False
938,1269,1501,Objeto Use,Follow skin blood apply when.,True
939,89,1766,Objeto Before,Safe real friend sister girl pull.,False
940,1383,49,Objeto Different,Money school up loss view.,False
941,965,658,Objeto Benefit,Serve girl real particular.,True
942,1472,1901,Objeto When,Agreement week heart for increase give.,True
943,1370,1623,Objeto Attorney,Herself respond because happen film may guess.,True
944,1436,126,Objeto Big,Just along billion natural care.,True
945,49,1022,Objeto Tend,Air article medical they soldier land phone.,False
946,806,992,Objeto Order,Administration sport audience subject amount side usually.,True
947,184,213,Objeto Top,Type executive structure shoulder if give total field.,True
948,197,488,Objeto Yourself,Minute coach participant second.,False
949,437,1629,Objeto Rather,Movie federal successful court describe.,True
950,947,1796,Objeto Page,Anyone project responsibility decide success reality war TV.,True
951,17,469,Objeto Technology,Pattern story necessary throughout.,True
952,26,1820,Objeto Military,Film this event.,False
953,336,109,Objeto Action,Country ability nation at cell positive purpose only.,False
954,882,143,Objeto Society,School manage your and card political source.,False
955,870,1945,Objeto Social,Treat own on trouble section door attention speak.,True
956,840,834,Objeto Paper,Born none tell book budget place word.,False
957,663,1692,Objeto Especially,Determine thought space front foreign increase direction research.,False
958,1475,1753,Objeto Big,Long develop thought process.,False
959,764,736,Objeto Ready,Story force PM voice.,False
960,1423,698,Objeto West,Theory there talk possible price affect.,True
961,1377,1040,Objeto Everybody,Charge fast allow performance.,True
962,1262,1485,Objeto On,Paper police arrive.,False
963,1301,169,Objeto Pressure,Bed director film.,True
964,253,627,Objeto Same,Left action kitchen certainly.,True
965,519,565,Objeto Job,Item security environmental smile.,True
966,931,1185,Objeto Cause,Gas help we half local add manager.,True
967,573,1967,Objeto Fine,Great save pay black herself with.,True
968,1167,1620,Objeto Paper,Director defense life sell sometimes.,False
969,625,1298,Objeto While,Team bed every father have.,True
970,213,1356,Objeto Everybody,Get strong best police own.,False
971,190,395,Objeto Something,Street federal very imagine lose.,False
972,497,1498,Objeto State,Return everyone affect true month she experience.,False
973,1202,1300,Objeto Growth,Senior responsibility common morning trial.,False
974,1352,1594,Objeto Cut,Idea PM less student worry sister fight.,True
975,1164,1421,Objeto Area,After continue too between beautiful check.,True
976,1088,1674,Objeto Item,Number large brother receive.,False
977,964,741,Objeto Lead,Yes door plan line.,True
978,849,223,Objeto Fear,Leader able bad.,False
979,842,1374,Objeto Sea,Inside enter blue late.,True
980,125,1598,Objeto Other,Far even whose bit more.,True
981,897,666,Objeto Phone,Woman nearly case rest.,False
